"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 30 07:02:22 GMT 2023","Sun Jul 30 07:02:27 GMT 2023","4216","","Sign-up Test","","","","Register a new user",""
